"","County","Year","Population","Personal_Income","Personal_Income_Per_Capita","Total_Revenue","Revenue_Percent_Property_Tax","Revenue_Percent_Grant","Revenue_Percent_Activities","Revenue_Percent_Other","Total_Budget","Budgeted_Public_Safety_Percent","Budgeted_Mental_Health_Percent","Budgeted_Roads_Transportation_Percent","Budgeted_Administration_Percent","Budgeted_Debt_Percent","Budgeted_Physical_Health_Percent","Budgeted_Environment_Education_Percent","Budgeted_Services_to_Residents_Percent","Budgeted_Refunded_Programs_Percent","Budgeted_Projects_Percent","Budgeted_Transfers_Out_Percent","Budgeted_Refunded_Debt_Percent","Total_Expenditure","Actual_Public_Safety_Percent","Actual_Mental_Health_Percent","Actual_Roads_Transportation_Percent","Actual_Administration_Percent","Actual_Debt_Percent","Actual_Physical_Health_Percent","Actual_Environment_Education_Percent","Actual_Services_to_Residents_Percent","Actual_Refunded_Programs_Percent","Actual_Projects_Percent","Actual_Transfers_Out_Percent","Actual_Refunded_Debt_Percent"
"992","JEFFERSON",2010,16843,543087000,32384,11670214,0.3914,0.2854,0.0631,0.2601,11866444,0.231627520426507,0.113994386186797,0.233852702629364,0.0654157218455672,0.0152579829306909,0.0573012437424388,0.0833227713373948,0.0414161984837244,0,0.0817431068650389,0.0760683655524772,0,11524489,0.230547836003835,0.0983094348044412,0.262595157147532,0.0722813827146696,0.014864780555563,0.0584459753486684,0.0564969952246907,0.0434967658869734,0,0.0856455327433607,0.0773161395702664,0
"993","MONTGOMERY",2019,9917,422462000,41088,12877344,0.4589,0.3775,0.0305,0.1331,17460307,0.1946355238771,0.0122978937311927,0.256548467332218,0.0787164280673874,0.0723472960698801,0.0339482003380582,0.0267881887758331,0.030823513011541,0,0.236048999596628,0.0578454892001613,0,14015602,0.228221449210673,0.0153204264790053,0.318442119004235,0.119902591412056,0.0900296683652975,0.0353919153811588,0.0292653144688327,0.0278022306854889,0,0.0635617364134627,0.0720625485797899,0
"994","ALLAMAKEE",2022,14072,768013000,55015,18426338,0.4098,0.3648,0.0319,0.1935,19041794,0.161666017393109,0.0216241179796399,0.378957045748946,0.0682342220486158,0.0244539458834604,0.0353093306229445,0.0730866534949385,0.0354071680430951,0.00108970824912821,0.0892773023382146,0.110894488197908,0,17529878,0.156309530505575,0.0216379144224506,0.348582289049587,0.100202066437656,0.0264392598739136,0.0437822214164868,0.0710476707253753,0.0330244739866416,0.000438280289229623,0.0836526643254448,0.11488362896764,0
"995","CLAYTON",2019,17549,869279000,50510,19129956,0.402,0.3516,0.0465,0.1999,18931763,0.16938464737806,0.034398169890464,0.361089086103603,0.0959275161008512,0.0183324183806865,0.0277357687184231,0.0687161042529425,0.039224873034804,5.28212824130537e-05,0.0927013506349092,0.0924372442228439,0,18211631,0.167645775383874,0.0345990427765641,0.382731068952583,0.0998352097074666,0.0190238315283239,0.0257110963866992,0.0681527645711688,0.0365550455091035,0,0.0668786886797783,0.0988674765044383,0
"996","FREMONT",2018,6981,303756000,44552,11859844,0.4291,0.3398,0.0386,0.1925,12431088,0.234767463636329,0.0249958812937371,0.332794683779891,0.120482294067905,0.0369211447944058,0.0236521533754728,0.0349773889461646,0.0412037144295013,0.000804434816968555,0.0384519842510969,0.110948856608529,0,11708353,0.264357164496151,0.0281454616204346,0.363973395745755,0.0980610167800715,0.0391575997068076,0.0164157161985123,0.0359363951531014,0.0354692927348535,0,0.000249480007990876,0.118234477556322,0
"997","UNION",2022,11922,594749000,50034,14192841,0.4013,0.3776,0.046,0.1751,14155625,0.14838419356263,0.0353326681089673,0.285636204688949,0.0855385050112588,0.139285478387567,0.03344062872533,0.0480680294935759,0.0391722018632169,0.00282573182038942,0.0995385933153782,0.0827777650227383,0,13023512,0.167241601190217,0.0206517258939063,0.316110662008834,0.0844011200665381,0.143426980372115,0.039247017240818,0.0605446518573485,0.0471643132820087,0.00307136815322933,0.0306169334354666,0.0875236264995187,0
"998","POLK",2018,485833,25422223000,52389,280555687,0.5521,0.1949,0.0847,0.1683,286814216,0.266226179667468,0.0739686382909277,0.0383235118303899,0.118134510459551,0.0652726990352528,0.135473375559599,0.0486349602698912,0.0281001796647346,0,0.155839827688318,0.0700261175338673,0,300174444,0.24646623481378,0.0732192911132701,0.0348398113464982,0.114592829894606,0.0628655982452657,0.126342321133774,0.0468048439193578,0.0258535100343186,0,0.162509560607365,0.0577676725870774,0.048738326304687
"999","ADAIR",2020,7496,401259000,53544,25578390,0.1954,0.2011,0.0151,0.5884,23548201,0.078647579065594,0.0111685814130769,0.226213586337232,0.0430172563925372,0.0960305630141343,0.0126055064673518,0.0234947459468348,0.0208240536081716,0,0.424649806581828,0.0633483211732395,0,21821942,0.0810740400648118,0.0118594394577714,0.278668919567287,0.0450468157233669,0.105016592932013,0.012459202760231,0.0250266451995886,0.0206697919002809,0,0.359579179524902,0.0605993728697473,0
"1000","GRUNDY",2021,12376,774987000,62645,23142798,0.2688,0.329,0.0266,0.3756,21889138,0.103550126094504,0.0169243759164934,0.291517235626181,0.0910430095511299,0.0837802749473278,0.025014004662952,0.0545201917042142,0.0234310734392556,0,0.168402245899313,0.141817462158629,0,18612144,0.120002725102492,0.0198987284860895,0.330244651019248,0.0960029645160708,0.0984506674781798,0.0254640196207379,0.0627071765617115,0.0259763732754271,0,0.0455765869853575,0.175676106954685,0
"1001","VAN BUREN",2012,7449,253435000,33877,8162979,0.2936,0.5047,0.057,0.1447,8094389,0.137489068044543,0.0823102274921554,0.325534144701966,0.0718592842523383,0,0.125138166697943,0.0538476715166518,0.0381507486235218,0.000210022028839978,0.0883575029566778,0.0771031636853628,0,8102816,0.136494892639793,0.0679450205953091,0.325034037549415,0.0646604834664887,0,0.129985797530143,0.0781381435787262,0.0371978087617934,0,0.0829594304004929,0.0775843854778388,0
"1002","BUENA VISTA",2016,20325,795160000,37941,19701667,0.4393,0.3239,0.0449,0.1919,20754416,0.192844934784,0.0514544470921273,0.238994197668583,0.0927682089440628,0.0463815989811518,0.0664857541643186,0.0413990930893936,0.0400865049635702,0.000361368876869385,0.110535030231638,0.118688861204285,0,19219835,0.185709554738633,0.0540394857708196,0.233069794823941,0.091458589524832,0.0500848212276536,0.0604994267640695,0.040611795054432,0.0399548695397229,0.0017494426981293,0.115307701653006,0.127514518204761,0
"1003","FAYETTE",2020,19509,891618000,45853,29596163,0.2747,0.3041,0.0444,0.3768,24285387,0.172485412729886,0.037845598260386,0.35118032090656,0.0731464563443028,0,0.0191289107313793,0.0826748612241592,0.0370090046331154,0.00122089880634803,0.125795812930632,0.0995127234332317,0,22223315,0.184565398996504,0.0362747861873892,0.278818124118746,0.0624592685654683,0,0.0182866957517364,0.0813935724710737,0.0308274440604383,0.000659892549783864,0.10257173603488,0.204143081263979,0
"1004","WEBSTER",2018,36339,1619731000,43533,36378220,0.3509,0.3359,0.044,0.2692,38697127,0.144704437618844,0.0634059215817236,0.231024902701433,0.079963274792984,0.0451140985220944,0.108206043306522,0.0514213367829607,0.0271637736827336,0.00684805360356597,0.104811398530956,0.137336758876182,0,39556904,0.13024904577972,0.0557326478331065,0.204963866737397,0.076052539399949,0.0464353833151351,0.112011293907127,0.0446492728551254,0.0246590329718423,0.00266522374956341,0.151983582941678,0.150598110509356,0
"1005","AUDUBON",2019,5496,280003000,49427,11332748,0.3645,0.3103,0.0387,0.2865,13039555,0.125695086987248,0.0121830844687568,0.319934844402282,0.0702461088587762,0.0285136264236011,0.0576122421355637,0.0687992036538057,0.0319512437349281,7.66897336603895e-06,0.113308237896155,0.171748652465517,0,12789158,0.115836867446629,0.0187631586066886,0.342217368805671,0.0570195473384565,0.0293402427274728,0.0533239952153222,0.051343020392742,0.0297405818272008,0,0.107984513132139,0.194430704507678,0
"1006","LYON",2014,11703,660867000,56110,16305458,0.3349,0.3075,0.0697,0.2879,15150204,0.193521156546803,0.0367049182968097,0.305473774478548,0.0714685426018026,0.0160475066870387,0.0639284461120127,0.0610944908728622,0.0321087425621464,0.00586988795662421,0.054454712292983,0.159327821592369,0,15168643,0.186629614791514,0.0247926594356529,0.328945113943284,0.071594802514635,0.0160213408674725,0.0516315137748314,0.0640814079413696,0.0311298116779464,0.00592821651877495,0.0586807930017207,0.160564725532798,0
"1007","UNION",2017,12459,474073000,38130,13117780,0.3657,0.4134,0.0419,0.179,15658259,0.114750624574546,0.0778514392947517,0.240754096608058,0.0636002380596719,0.091080113057269,0.0329606886691554,0.229141119711968,0.037647608204718,0,0.052984817788491,0.0592292540313709,0,13210566,0.127345565663121,0.038565947893527,0.278408056096915,0.0716106334883759,0.109310456493688,0.033015920741019,0.197570717257686,0.0382664149287775,0,0.0244648866672329,0.0814414007696567,0
"1008","FLOYD",2010,16303,566417000,34728,21240980,0.2344,0.2765,0.0309,0.4582,15022684,0.147025657998265,0.138560259937572,0.31377848325905,0.0828517726925495,0.0123174394136228,0.0897900135555005,0.0490852366993808,0.0381379252868529,0,0.0627717390580804,0.0656814720991269,0,14812834,0.146051187774061,0.119134258846079,0.307118408266777,0.0660924168865998,0.0124920052435611,0.0834173933225742,0.0376949475029559,0.0365927276306479,0,0.124794688173782,0.0666119663529612,0
"1009","FRANKLIN",2020,10019,489368000,48951,25497636,0.2614,0.2715,0.0284,0.4387,20143456,0.0973122487025067,0.0194330108994206,0.293147312953646,0.102749696973548,0.137173333116224,0.081170033583115,0.0541713894576978,0.0273972351119887,0,0.027800591914317,0.159645147287536,0,22426303,0.0822925651187358,0.017437559815365,0.299833949447664,0.0875364075835415,0.0972289101774822,0.0670349901185229,0.0401300205388289,0.0222725520118051,0,0.123369420274042,0.162863624914013,0
"1010","KEOKUK",2019,10246,452825000,44768,14701023,0.3216,0.4309,0.0471,0.2004,16558196,0.0768678544450132,0.0205432403385006,0.398286141799505,0.13067323276038,0,0.0454030741030001,0.0288417892867073,0.0259853186905144,0,0.1410177775405,0.132381571035879,0,14374071,0.080426067187229,0.0233266553365431,0.394418672344112,0.127707661942118,0.0139106033356869,0.0402664631335131,0.0333308496945646,0.0261063828055392,0,0.108009832426736,0.152496811793959,0
"1011","MONROE",2020,7577,374982000,49359,11815460,0.4316,0.3071,0.0348,0.2265,13293387,0.175454833294179,0.0230923089803975,0.229369685844548,0.105286184777439,0.0666022887921641,0.0635690512884339,0.0543589831545565,0.0380258244193147,0,0.128597775721116,0.115643063727852,0,11161308,0.167140804644044,0.0262603630327198,0.304643057964174,0.102035352845742,0.0764926476359222,0.0590848312760476,0.0432035385100026,0.0374296632616894,0,0.0600753065859306,0.123634434243728,0
"1012","OBRIEN",2022,14107,913447000,64968,20975014,0.3291,0.3581,0.0517,0.2611,21490603,0.195743600121411,0.0195122026124628,0.274317896059036,0.0700546187559279,0,0.0265986487210247,0.0517842612419949,0.0349849652892476,0.000614221946215283,0.135826807651698,0.190562777600982,0,18630345,0.21324221317426,0.0197040366133853,0.244416515099425,0.0785646213207539,0,0.0284859995883061,0.0601755898776968,0.0381087950867254,0.000420174720328582,0.0941293894450156,0.222752665074104,0
"1013","TAYLOR",2020,5896,268438000,45769,11395133,0.3764,0.4579,0.0322,0.1335,11516179,0.153566560575344,0.0146750063541041,0.358586819465033,0.0823462365425199,0.0858492213432945,0.121479789433631,0.0419659159518101,0.0333289366203842,0,0.0262673930302751,0.0819341206836052,0,10973834,0.15760863523177,0.0152699594325921,0.365338221810171,0.0850891311095101,0.0875152658587691,0.114019949636563,0.0409028421607252,0.0304915310364636,0,0.0165001584678609,0.0872643052555743,0
"1014","SHELBY",2014,11878,563662000,46956,14504718,0.3853,0.3128,0.0486,0.2533,14556244,0.146982422113836,0.105788897190786,0.313622387753324,0.0865684169625076,0.00919358043187515,0.0434138092216646,0.0297898963496353,0.0292209308939861,0.000755689448459369,0.0386432104325814,0.196020759201343,0,13798929,0.130456501370505,0.103914079128895,0.35342358816398,0.0806202423390975,0,0.0432092229766528,0.0290526895239478,0.0315600580305906,0.00249359932209232,0.038060634995658,0.187209384148581,0
"1015","JONES",2016,20392,845401000,41421,19407279,0.3741,0.3955,0.0453,0.1851,17963954,0.144565389111996,0.0764566086063235,0.34858300127021,0.0997345016581539,2.78335159397536e-05,0.0444466735998099,0.058652510466237,0.0455753783381988,0.00493694205629785,0.0637387515020357,0.113282409874797,0,17459222,0.155290081081505,0.0653589260735673,0.373298878953484,0.10234041356482,0,0.0410396293718013,0.0527856281339455,0.0453642779729818,0.00518751637386821,0.0423379690114485,0.116996679462579,0
"1016","WASHINGTON",2020,22565,1322067000,58654,37703487,0.311,0.1989,0.0367,0.4534,36149691,0.181544484017858,0.0210677596110019,0.190117724657729,0.0694454068777517,0.0888722672622568,0.0645355447159977,0.0344574729559929,0.0232552471886966,0.000359615798652331,0.227444406094647,0.0989000708194159,0,34289018,0.171607072561833,0.0221137274914085,0.185809491540411,0.052788534218157,0.145651823566368,0.059816848648159,0.0330157894868847,0.0219963429690521,0.000356936439532914,0.201551616322171,0.105291816756024,0
"1017","POCAHONTAS",2013,7112,385634000,53052,11886817,0.4639,0.3299,0.055,0.1512,14027235,0.12263065386728,0.0731239620637995,0.309208764236145,0.0961692735596146,0,0.105200062592521,0.0712848255554284,0.0252384735837105,0.000740345477922057,0.110855774498681,0.0855478645648982,0,10344257,0.161608707130923,0.0570039974838212,0.298727013452972,0.111552816214833,0,0.117585342282196,0.0961268653708043,0.0270103498008605,0.000850133557199903,0.0222288560696046,0.107305918636786,0
"1018","AUDUBON",2015,5711,250759000,43167,8310402,0.4068,0.3895,0.0368,0.1669,9148769,0.156283757956945,0.0215392912423518,0.365390250863258,0.0766289978465955,0.0373607640547051,0.0650441605859761,0.0533839033426246,0.0328090041403384,0,0.0823440836685242,0.109215786298681,0,8081300,0.154240283122765,0.0153651021494067,0.475208691670895,0.078682390209496,0.00306646207912093,0.0672216103844678,0.056287973469615,0.0346962741143133,0,0.0306772425228614,0.0845539702770594,0
"1019","FREMONT",2020,6605,348756000,53107,13705924,0.3979,0.3872,0.0363,0.1786,13772492,0.23037965823469,0.0126120966343636,0.319404796169059,0.155862860548403,0.0491563182610671,0.0221028264165991,0.0370429694204941,0.0384349469943421,0.000726085010613911,0.033980778496731,0.100296663813637,0,13500215,0.222863858094112,0.0127289824643533,0.353544962061715,0.102944212369951,0.0518226561576982,0.0150502788288927,0.0291861277764836,0.0328463657801005,0.000740728943946448,0.0579889283244748,0.120282899198272,0
"1020","BUCHANAN",2011,20911,870452000,41794,17852963,0.383,0.3807,0.0437,0.1926,19354891,0.149982554797131,0.157498484491594,0.291605878844784,0.0742904209587127,0.0197882798719972,0.0264085703195125,0.0565335139319565,0.0344845651675331,0.00266025781287014,0.0796697847587982,0.10707768904511,0,18084476,0.14960660181694,0.157597930954704,0.291050290868256,0.0733554016162813,0.0213968046406211,0.0261255565270456,0.0631338723886719,0.0335231720288716,0.00251541709032653,0.0693711556807065,0.112323796387576,0
"1021","MITCHELL",2010,10776,414715000,38432,12521154,0.3187,0.3633,0.134,0.184,21653994,0.0722382208104426,0.0769913393344433,0.170869170832873,0.0532264856081515,0.0278983175113099,0.0529771089804495,0.0548072563426405,0.0129666610233659,0,0.41793675568581,0.0600886838705137,0,21267339,0.0693140312476328,0.0634807203665677,0.178195306897586,0.0482848371392397,0.0360037520443907,0.0512088042608434,0.0584655654381585,0.0125654177986254,0,0.413071846929228,0.0694097178777279,0
"1022","CRAWFORD",2022,16135,882106000,54711,22689244,0.4031,0.3146,0.0557,0.2266,24023606,0.128333315156767,0.0308208934162507,0.373509039400663,0.0709160814575464,0.00636374073067965,0.112881263537206,0.0478408195672207,0.0307961261102934,0,0.0375512319008229,0.160987488722551,0,22701397,0.127258203536989,0.026682454828661,0.388089067822566,0.0711414808524779,0.00673438731545904,0.106673875620958,0.0493901322460464,0.0301373523400344,0,0.0272939149956278,0.166599130441179,0
"1023","IDA",2018,6846,343276000,49236,16512391,0.1323,0.1899,0.0478,0.63,8630043,0.108192971923778,0.0266053135540576,0.439902906625147,0.0943272240937849,0,0.0347163971257154,0.0545211651900228,0.0354944929011362,0,0.0615755912224308,0.144663937363927,0,6720310,0.123808425504181,0.0341658346117962,0.43729574974964,0.111993940755709,0,0.0317165428380536,0.0471249094163811,0.0433521667899249,0,0.0172987555633594,0.153243674770956,0
"1024","WORTH",2021,7374,395971000,53655,17441959,0.2736,0.2993,0.0377,0.3894,18577874,0.139615329504334,0.0118883355544343,0.264253810742822,0.0940540882126771,0.12261952040368,0.0597409046912472,0.0544822297750539,0.0251702105418521,0,0.159060180944278,0.0691153896296207,0,17171614,0.141720050310938,0.0128619243362913,0.235332392167679,0.108208348964751,0.132754207030277,0.0558212524460426,0.0609895493807396,0.0265749626098048,0,0.133123013363799,0.0926142993896788,0
"1025","CASS",2019,12836,619405000,47326,18480409,0.3707,0.2773,0.0369,0.3151,24880953,0.137846448244969,0.0191430368442881,0.223866023138262,0.0634463639716694,0.0128449661875894,0.0219096109381341,0.0301131150402479,0.0260102577260606,0.0449339701738916,0.255501708475556,0.164384499259333,0,17862739,0.159250941303011,0.0143542376116003,0.356512962541747,0.0783097149882781,0.0202480145961938,0.0271677820517895,0.029574691764796,0.0362276468351242,0.00373481356918443,0.0402887821402977,0.234330412597978,0
"1026","CRAWFORD",2017,17076,659483000,39260,20301564,0.3969,0.3492,0.0535,0.2004,20700336,0.119193186042971,0.0330190292563367,0.353770875989646,0.0753062655601339,0.00740287500647333,0.125928873811517,0.0558874986377033,0.0362687349615968,0,0.0540220216715323,0.139200639062091,0,20265890,0.116617676302398,0.0316092212086417,0.392910748059917,0.0674738193091939,0.00756157267211062,0.129923136857054,0.0536416115946549,0.0332595311629541,0,0.0246022257102945,0.142400457122781,0
"1027","WRIGHT",2018,12690,654369000,50021,23301057,0.2877,0.2878,0.0392,0.3853,19608429,0.146712467378187,0.043717831754905,0.29042612235789,0.0815111705277358,0.0247447666511172,0.148419641369536,0.0603336962894886,0.0289782521588037,0.00192162258383882,0.0649210602236416,0.108313368704856,0,25383491,0.104777353122941,0.0322460767906195,0.219519923402183,0.0593182001640358,0.0190927638755441,0.0935134966266066,0.0396671994407704,0.020401330928043,0.049772468255056,0.270966865826296,0.0907243215679041,0
"1028","LINN",2018,225763,11809257000,51774,153147276,0.4125,0.2058,0.0666,0.3151,129649200,0.214570024342611,0.111176119868075,0.101939664880308,0.121660179931693,0.0147917148736745,0.12137849674352,0.0600849677437269,0.03568186305816,0,0.0777019835062615,0.141014985051971,0,146707881,0.195396571776536,0.0755052143381445,0.0876707707338504,0.110433487891492,0.0148696851534513,0.107661925810243,0.0519967635549177,0.0330271350589543,0,0.132736488777996,0.124618254148187,0.0660837027562275
"1029","WAPELLO",2019,34969,1380753000,38902,20203651,0.4292,0.2584,0.0736,0.2388,22864492,0.193924360969839,0.0891091741727741,0.238544726906681,0.13502517353108,0.0341164806985434,0.0500040849365908,0.0403667398339749,0.0317219381038512,0.0034089102001479,0.131295285283399,0.0524831253631176,0,21477099,0.197473690464434,0.0979737067841425,0.26412314810301,0.1335066248938,0.0362257956719387,0.0489718839588159,0.040585090193047,0.0320743970123712,0.00338076385455969,0.089811431236593,0.055873467827289,0
"1030","WRIGHT",2010,13229,502352000,38063,16591750,0.3,0.4321,0.0451,0.2228,15843627,0.110928324682221,0.122038280754779,0.235915046472629,0.0765805708503488,0.0105617230196091,0.212660712095785,0.0620270850860097,0.0309994674830454,0.00250700171116121,0.0483475153763718,0.0874342724680403,0,15676278,0.108349635034541,0.0857824159535829,0.223334072029088,0.0683916169386636,0.0511844712118527,0.200818969911098,0.0553120453719946,0.0276333451090878,0.00131262025335351,0.0686018709288008,0.109278937257938,0
"1031","SCOTT",2020,174669,9899085000,56697,113572786,0.4668,0.1187,0.0684,0.3461,105499394,0.325021326662786,0.0511500094493434,0.0699397382320509,0.121712708605701,0.0322488961405788,0.0606496279969153,0.0513942383403643,0.0252694626852549,0,0.111632584353992,0.150981407533014,0,110382866,0.307844706623218,0.050587824019717,0.0602738109735255,0.109113292999658,0.0931726668521182,0.057058656186731,0.0467119145103553,0.024348298765861,0.000905937702324199,0.110977223584682,0.13900566778181,0
"1032","FLOYD",2013,16023,667289000,41560,13870609,0.3976,0.3221,0.0478,0.2325,14617126,0.155290239681864,0.0579760344133313,0.332142173502507,0.0878726091572311,0.0260809135804125,0.113012845343195,0.0451936995001617,0.041397125536169,0,0.0706705271610849,0.0703638321240441,0,13974351,0.151797675612986,0.0739301596188617,0.35207796054357,0.0807113689930931,0.0272233036081604,0.107767079845068,0.0551297158630122,0.0413662144309958,0,0.0256622293228501,0.0843342921614034,0
"1033","CERRO GORDO",2012,43699,1935402000,44083,41557071,0.3431,0.1756,0.0409,0.4404,34289556,0.228687067280778,0.0677103547214201,0.16037798797978,0.07716579940551,0.0289715912332023,0.154861701912967,0.0396551941354971,0.0313378510937849,0,0.0524941180340743,0.158738334202986,0,43368592,0.172814210800295,0.0874705823975102,0.116521952107645,0.0573060338228181,0.240135326505412,0.106787073004353,0.0284409971160696,0.0242581082641558,0,0.040804714158117,0.125461001823624,0
"1034","OBRIEN",2013,14045,702226000,49446,15637369,0.3437,0.3038,0.0506,0.3019,16306240,0.18134137606217,0.118841008104873,0.271931174814059,0.0650152947583257,0.0609025133936456,0.0275937923150892,0.0490853808112722,0.0345702013462331,0.000551935945993681,0.0765964440606786,0.11357087838766,0,16029391,0.178328671376224,0.0746871793195387,0.230798100813687,0.0662194215613057,0.15610318570431,0.0240615504356965,0.0588897606902221,0.0327973158805597,0.0004027601547682,0.0691856602661948,0.108526393797494,0
"1035","GRUNDY",2012,12437,614707000,49334,13631381,0.3517,0.4401,0.0321,0.1761,16618623,0.106232748645902,0.0753001015788131,0.234634482050649,0.110884156888329,0.0778843108722064,0.0324493190560975,0.102167068835968,0.0270686085122696,0,0.0983371486313878,0.135042054928378,0,14387854,0.115679099885223,0.0804947701026157,0.278604022531783,0.11665297687897,0.0897201208741762,0.0377514256121865,0.0586206254247506,0.0250616943986226,0,0.0966359541874695,0.100779310104203,0
"1036","GRUNDY",2016,12286,584843000,47294,20735126,0.2656,0.5919,0.0217,0.1208,18230369,0.108103900694495,0.0498557653989341,0.281537471896482,0.101888392933791,0.0687886789345844,0.0310692559212597,0.0535777964779539,0.0245204032896975,0,0.191649220045957,0.089009114406845,0,20229813,0.0905687561224614,0.0350154002906502,0.263408070059768,0.0827689806129202,0.323285588453042,0.0237275055384842,0.0456153005467722,0.0198029512185802,0,0.0362927230222049,0.0795147241351168,0
"1037","JACKSON",2013,19517,734480000,37485,13223608,0.3994,0.3526,0.0751,0.1729,14604273,0.130495027037635,0.184180410760604,0.309247916688492,0.0995021799441848,0,0.0224452802272321,0.101183263281918,0.0408676282619477,0.00834687217912182,0.0359430421493764,0.0677883794694881,0,14244228,0.131902199262747,0.134766447153191,0.331718012376662,0.107719632120463,0,0.0211861253554773,0.105919043138035,0.041426253497206,0,0.0558604509840758,0.0695018361121431,0
"1038","EMMET",2012,9944,401221000,40098,9608731,0.435,0.37,0.0366,0.1584,10009315,0.160670635303215,0.17268184685965,0.304199538130232,0.104364684296578,0,0.0704871412279462,0.0451840110936663,0.0406239587823942,0.0129879017695017,0.00487186186067678,0.0839284206761402,0,8912705,0.171456252619154,0.181225228480018,0.298354764350441,0.099595128527198,0,0.0689399009616048,0.0398105850019719,0.0432948246351697,0,0.00268695081908354,0.0946363646053583,0
"1039","OBRIEN",2017,13774,705951000,49997,16543498,0.4192,0.3222,0.0555,0.2031,15828458,0.212617805221456,0.0522071701488547,0.296049052914693,0.0981307212616668,0.0179872859377711,0.0284115483643448,0.0593050820237827,0.0376526885941764,0.000638091215202391,0.0742137989689204,0.122786755349131,0,15617101,0.192912884407932,0.0388422281446473,0.289568403252307,0.0947406307995319,0.0182306562530395,0.0285670816882083,0.0747440898281954,0.0348256696297219,0.0153595728170036,0.0802777673013705,0.131931015878043,0
"1040","DELAWARE",2021,17552,1014153000,57849,26068629,0.3927,0.3375,0.0449,0.2249,25472609,0.138892211630148,0.0488338669980763,0.279822691111068,0.091853174521699,0.0250151054412997,0.024357497106009,0.0490822514489976,0.0434877715117442,0.00204572684329273,0.143487461374687,0.153122242012979,0,25445539,0.135816969725027,0.0494412399753057,0.271582810645119,0.0698275245810277,0.0625424755199723,0.01584599956794,0.044464650562128,0.0278194146329539,0.000311960379381235,0.175339614539114,0.14700733987203,0
"1041","CEDAR",2015,18254,915474000,50114,17857061,0.4392,0.2976,0.0754,0.1878,18546225,0.206757871210988,0.0597227198526924,0.299214799777313,0.0904537715896362,0,0.0803981403223567,0.0727438063541233,0.0294683688998705,0.000274988575842254,0.0478264444651135,0.113139088952064,0,18284257,0.19917604527217,0.0708376610545345,0.313586436681567,0.0910097139850966,0,0.068148188903711,0.0717670398091648,0.0277643767531817,0.000308790234134206,0.0418591797304096,0.11554256757603,0
"1042","BUCHANAN",2012,20994,872173000,41843,19219676,0.3567,0.3354,0.0489,0.259,19508374,0.15242649131086,0.170557987046998,0.313009172368748,0.0704450816864594,0.0192001137562772,0.0295096864556728,0.0620664746328935,0.0375636636861688,0.00269397131713796,0.0385475488628627,0.103979808875922,0,17787531,0.165981439470155,0.169144835221932,0.269663507543571,0.0754724756347579,0.0276710129134842,0.0290381503762383,0.0661477975779775,0.0361034929468289,0.00561494453614726,0.040986970029736,0.114175373749173,0
"1043","EMMET",2011,10089,393562000,38870,9076757,0.4467,0.3401,0.0369,0.1763,9389165,0.162860488659002,0.182914455119278,0.28504046951992,0.123112438646035,0.00162953787690386,0.0727666411230392,0.0474490543088762,0.0424393436477046,0,0.00399364586733751,0.0777939252319029,0,8735690,0.170062009984329,0.173226957458426,0.293156922921944,0.10782479689641,0.00175143577668164,0.0713724960478222,0.0400250008871652,0.0414715952603629,0,0.00354431075278541,0.0975644740140733,0
"1044","DES MOINES",2013,40395,1679845000,41509,24569300,0.4903,0.2661,0.0471,0.1965,27515589,0.233043893772363,0.180547979547158,0.183928572272249,0.124550450292014,0.0247844957998173,0.0586166990646648,0.0621152612797058,0.0379499781015046,0,0.0317638121430001,0.0626988577275231,0,23429162,0.262965956699604,0.101122268052097,0.187950554953694,0.140312316761479,0.0319150552631801,0.0580905539856697,0.0719160164584632,0.0407380767609187,0,0.0274212965875604,0.0775679044773347,0
